channel,date,is_release,hour,messages
#ubuntu,2017-10-12,False,6,97
#ubuntu,2017-10-12,False,7,39
#ubuntu,2017-10-12,False,8,142
#ubuntu,2017-10-12,False,9,50
#ubuntu,2017-10-12,False,10,103
#ubuntu,2017-10-12,False,11,21
#ubuntu,2017-10-12,False,12,17
#ubuntu,2017-10-12,False,13,107
#ubuntu,2017-10-12,False,14,29
#ubuntu,2017-10-12,False,15,144
#ubuntu,2017-10-12,False,16,119
#ubuntu,2017-10-12,False,17,46
#ubuntu,2017-10-12,False,18,81
#ubuntu,2017-10-12,False,19,68
#ubuntu,2017-10-12,False,20,295
#ubuntu,2017-10-12,False,21,163
#ubuntu,2017-10-12,False,22,29
#ubuntu,2017-10-12,False,23,45
#ubuntu,2017-10-19,True,0,14
#ubuntu,2017-10-19,True,1,37
#ubuntu,2017-10-19,True,2,53
#ubuntu,2017-10-19,True,3,26
#ubuntu,2017-10-19,True,4,163
#ubuntu,2017-10-19,True,5,147
#ubuntu,2017-10-19,True,6,18
#ubuntu,2017-10-19,True,7,7
#ubuntu,2017-10-19,True,8,23
#ubuntu,2017-10-19,True,9,132
#ubuntu,2017-10-19,True,10,117
#ubuntu,2017-10-19,True,11,37
#ubuntu,2017-10-19,True,12,65
#ubuntu,2017-10-19,True,13,177
#ubuntu,2017-10-19,True,14,88
#ubuntu,2017-10-19,True,15,190
#ubuntu,2017-10-19,True,16,209
#ubuntu,2017-10-19,True,17,88
#ubuntu,2017-10-19,True,18,197
#ubuntu,2017-10-19,True,19,261
#ubuntu,2017-10-19,True,20,172
#ubuntu,2017-10-19,True,21,166
#ubuntu,2017-10-19,True,22,50
#ubuntu,2017-10-19,True,23,65
#ubuntu,2017-10-26,False,0,68
#ubuntu,2017-10-26,False,1,132
#ubuntu,2017-10-26,False,2,25
#ubuntu,2017-10-26,False,3,22
#ubuntu,2017-10-26,False,4,109
#ubuntu,2017-10-26,False,5,203
#ubuntu,2017-10-26,False,6,31
#ubuntu,2017-10-26,False,7,86
#ubuntu,2017-10-26,False,8,72
#ubuntu,2017-10-26,False,9,91
#ubuntu,2017-10-26,False,10,46
#ubuntu,2017-10-26,False,11,4
#ubuntu,2017-10-26,False,12,19
#ubuntu,2017-10-26,False,13,98
#ubuntu,2017-10-26,False,14,120
#ubuntu,2017-10-26,False,15,110
#ubuntu,2017-10-26,False,16,214
#ubuntu,2017-10-26,False,17,168
#ubuntu,2017-10-26,False,18,137
#ubuntu,2017-10-26,False,19,46
#ubuntu,2017-10-26,False,20,52
#ubuntu,2017-10-26,False,21,96
#ubuntu,2017-10-26,False,22,18
#ubuntu,2017-10-26,False,23,42
#ubuntu,2017-11-02,False,0,23
#ubuntu,2017-11-02,False,1,34
#ubuntu,2017-11-02,False,2,86
#ubuntu,2017-11-02,False,3,86
#ubuntu,2017-11-02,False,4,24
#ubuntu,2017-11-02,False,5,21
#ubuntu,2017-11-02,False,6,53
#ubuntu,2017-11-02,False,7,58
#ubuntu,2017-11-02,False,8,78
#ubuntu,2017-11-02,False,9,89
#ubuntu,2017-11-02,False,10,89
#ubuntu,2017-11-02,False,11,21
#ubuntu,2017-11-02,False,12,70
#ubuntu,2017-11-02,False,13,92
#ubuntu,2017-11-02,False,14,102
#ubuntu,2017-11-02,False,15,80
#ubuntu,2017-11-02,False,16,73
#ubuntu,2017-11-02,False,17,99
#ubuntu,2017-11-02,False,18,202
#ubuntu,2017-11-02,False,19,250
#ubuntu,2017-11-02,False,20,56
#ubuntu,2017-11-02,False,21,74
#ubuntu,2017-11-02,False,22,53
#ubuntu,2017-11-02,False,23,25
#ubuntu,2017-11-09,False,0,137
#ubuntu,2017-11-09,False,1,39
#ubuntu,2017-11-09,False,2,17
#ubuntu,2017-11-09,False,3,6
#ubuntu,2017-11-09,False,4,1
#ubuntu,2017-11-09,False,5,51
#ubuntu,2017-11-09,False,6,16
#ubuntu,2017-11-09,False,7,21
#ubuntu,2017-11-09,False,8,33
#ubuntu,2017-11-09,False,9,92
#ubuntu,2017-11-09,False,10,91
#ubuntu,2017-11-09,False,11,41
#ubuntu,2017-11-09,False,12,51
#ubuntu,2017-11-09,False,13,13
#ubuntu,2017-11-09,False,14,102
#ubuntu,2017-11-09,False,15,58
#ubuntu,2017-11-09,False,16,95
#ubuntu,2017-11-09,False,17,48
#ubuntu,2017-11-09,False,18,148
#ubuntu,2017-11-09,False,19,329
#ubuntu,2017-11-09,False,20,62
#ubuntu,2017-11-09,False,21,36
#ubuntu,2017-11-09,False,22,79
#ubuntu,2017-11-09,False,23,103
#ubuntu,2017-11-16,False,0,157
#ubuntu,2017-11-16,False,1,21
#ubuntu,2017-11-16,False,2,37
#ubuntu,2017-11-16,False,3,92
#ubuntu,2017-11-16,False,4,106
#ubuntu,2017-11-16,False,5,21
#ubuntu,2017-11-16,False,6,31
#ubuntu,2017-11-16,False,7,54
#ubuntu,2017-11-16,False,8,23
#ubuntu,2017-11-16,False,9,26
#ubuntu,2017-11-16,False,10,32
#ubuntu,2017-11-16,False,11,9
#ubuntu,2017-11-16,False,12,23
#ubuntu,2017-11-16,False,13,84
#ubuntu,2017-11-16,False,14,40
#ubuntu,2017-11-16,False,15,50
#ubuntu,2017-11-16,False,16,90
#ubuntu,2017-11-16,False,17,61
#ubuntu,2017-11-16,False,18,185
#ubuntu,2017-11-16,False,19,137
#ubuntu,2017-11-16,False,20,88
#ubuntu,2017-11-16,False,21,104
#ubuntu,2017-11-16,False,22,121
#ubuntu,2017-11-16,False,23,45
#ubuntu,2017-11-23,False,0,12
#ubuntu,2017-11-23,False,1,0
#ubuntu,2017-11-23,False,2,1
#ubuntu,2017-11-23,False,3,3
#ubuntu,2017-11-23,False,4,21
#ubuntu,2017-11-23,False,5,118
#ubuntu,2017-11-23,False,6,45
#ubuntu,2017-11-23,False,7,3
#ubuntu,2017-11-23,False,8,40
#ubuntu,2017-11-23,False,9,11
#ubuntu,2017-11-23,False,10,25
#ubuntu,2017-11-23,False,11,46
#ubuntu,2017-11-23,False,12,31
#ubuntu,2017-11-23,False,13,36
#ubuntu,2017-11-23,False,14,92
#ubuntu,2017-11-23,False,15,19
#ubuntu,2017-11-23,False,16,71
#ubuntu,2017-11-23,False,17,51
#ubuntu,2017-11-23,False,18,59
#ubuntu,2017-11-23,False,19,6
#ubuntu,2017-11-23,False,20,31
#ubuntu,2017-11-23,False,21,48
#ubuntu,2017-11-23,False,22,63
#ubuntu,2017-11-23,False,23,15
#ubuntu,2017-11-30,False,0,35
#ubuntu,2017-11-30,False,1,91
#ubuntu,2017-11-30,False,2,9
#ubuntu,2017-11-30,False,3,24
#ubuntu,2017-11-30,False,4,62
#ubuntu,2017-11-30,False,5,84
#ubuntu,2017-11-30,False,6,80
#ubuntu,2017-11-30,False,7,105
#ubuntu,2017-11-30,False,8,141
#ubuntu,2017-11-30,False,9,23
#ubuntu,2017-11-30,False,10,12
#ubuntu,2017-11-30,False,11,8
#ubuntu,2017-11-30,False,12,74
#ubuntu,2017-11-30,False,13,9
#ubuntu,2017-11-30,False,14,20
#ubuntu,2017-11-30,False,15,37
#ubuntu,2017-11-30,False,16,89
#ubuntu,2017-11-30,False,17,34
#ubuntu,2017-11-30,False,18,8
#ubuntu,2017-11-30,False,19,75
#ubuntu,2017-11-30,False,20,86
#ubuntu,2017-11-30,False,21,110
#ubuntu,2017-11-30,False,22,80
#ubuntu,2017-11-30,False,23,32
#ubuntu,2017-12-07,False,0,3
#ubuntu,2017-12-07,False,1,3
#ubuntu,2017-12-07,False,2,18
#ubuntu,2017-12-07,False,3,9
#ubuntu,2017-12-07,False,4,1
#ubuntu,2017-12-07,False,5,1
#ubuntu,2017-12-07,False,6,17
#ubuntu,2017-12-07,False,7,7
#ubuntu,2017-12-07,False,8,12
#ubuntu,2017-12-07,False,9,67
#ubuntu,2017-12-07,False,10,47
#ubuntu,2017-12-07,False,11,59
#ubuntu,2017-12-07,False,12,29
#ubuntu,2017-12-07,False,13,33
#ubuntu,2017-12-07,False,14,39
#ubuntu,2017-12-07,False,15,175
#ubuntu,2017-12-07,False,16,82
#ubuntu,2017-12-07,False,17,61
#ubuntu,2017-12-07,False,18,58
#ubuntu,2017-12-07,False,19,70
#ubuntu,2017-12-07,False,20,72
#ubuntu,2017-12-07,False,21,55
#ubuntu,2017-12-07,False,22,19
#ubuntu,2017-12-07,False,23,33
#ubuntu,2017-12-14,False,0,37
#ubuntu,2017-12-14,False,1,5
#ubuntu,2017-12-14,False,2,8
#ubuntu,2017-12-14,False,3,1
#ubuntu,2017-12-14,False,4,9
#ubuntu,2017-12-14,False,5,32
#ubuntu,2017-12-14,False,6,80
#ubuntu,2017-12-14,False,7,5
#ubuntu,2017-12-14,False,8,0
#ubuntu,2017-12-14,False,9,32
#ubuntu,2017-12-14,False,10,52
#ubuntu,2017-12-14,False,11,11
#ubuntu,2017-12-14,False,12,26
#ubuntu,2017-12-14,False,13,24
#ubuntu,2017-12-14,False,14,94
#ubuntu,2017-12-14,False,15,25
#ubuntu,2017-12-14,False,16,26
#ubuntu,2017-12-14,False,17,17
#ubuntu,2017-12-14,False,18,19
#ubuntu,2017-12-14,False,19,60
#ubuntu,2017-12-14,False,20,19
#ubuntu,2017-12-14,False,21,125
#ubuntu,2017-12-14,False,22,21
#ubuntu,2017-12-14,False,23,24
#ubuntu,2017-12-21,False,0,198
#ubuntu,2017-12-21,False,1,39
#ubuntu,2017-12-21,False,2,17
#ubuntu,2017-12-21,False,3,47
#ubuntu,2017-12-21,False,4,36
#ubuntu,2017-12-21,False,5,4
#ubuntu,2017-12-21,False,6,22
#ubuntu,2017-12-21,False,7,25
#ubuntu,2017-12-21,False,8,4
#ubuntu,2017-12-21,False,9,3
#ubuntu,2017-12-21,False,10,2
#ubuntu,2017-12-21,False,11,52
#ubuntu,2017-12-21,False,12,28
#ubuntu,2017-12-21,False,13,8
#ubuntu,2017-12-21,False,14,114
#ubuntu,2017-12-21,False,15,43
#ubuntu,2017-12-21,False,16,40
#ubuntu,2017-12-21,False,17,54
#ubuntu,2017-12-21,False,18,66
#ubuntu,2017-12-21,False,19,24
#ubuntu,2017-12-21,False,20,64
#ubuntu,2017-12-21,False,21,80
#ubuntu,2017-12-21,False,22,44
#ubuntu,2017-12-21,False,23,60
#ubuntu,2017-12-28,False,0,24
#ubuntu,2017-12-28,False,1,220
#ubuntu,2017-12-28,False,2,54
#ubuntu,2017-12-28,False,3,58
#ubuntu,2017-12-28,False,4,24
#ubuntu,2017-12-28,False,5,14
#ubuntu,2017-12-28,False,6,2
#ubuntu,2017-12-28,False,7,13
#ubuntu,2017-12-28,False,8,71
#ubuntu,2017-12-28,False,9,117
#ubuntu,2017-12-28,False,10,86
#ubuntu,2017-12-28,False,11,60
#ubuntu,2017-12-28,False,12,12
#ubuntu,2017-12-28,False,13,82
#ubuntu,2017-12-28,False,14,16
#ubuntu,2017-12-28,False,15,74
#ubuntu,2017-12-28,False,16,86
#ubuntu,2017-12-28,False,17,124
#ubuntu,2017-12-28,False,18,74
#ubuntu,2017-12-28,False,19,143
#ubuntu,2017-12-28,False,20,155
#ubuntu,2017-12-28,False,21,96
#ubuntu,2017-12-28,False,22,60
#ubuntu,2017-12-28,False,23,30
#ubuntu-it,2013-01-03,False,0,0
#ubuntu-it,2013-01-03,False,1,7
#ubuntu-it,2013-01-03,False,2,0
#ubuntu-it,2013-01-03,False,3,0
#ubuntu-it,2013-01-03,False,4,0
#ubuntu-it,2013-01-03,False,5,0
#ubuntu-it,2013-01-03,False,6,0
#ubuntu-it,2013-01-03,False,7,2
#ubuntu-it,2013-01-03,False,8,1
#ubuntu-it,2013-01-03,False,9,37
#ubuntu-it,2013-01-03,False,10,0
#ubuntu-it,2013-01-03,False,11,3
#ubuntu-it,2013-01-03,False,12,35
#ubuntu-it,2013-01-03,False,13,34
#ubuntu-it,2013-01-03,False,14,77
#ubuntu-it,2013-01-03,False,15,68
#ubuntu-it,2013-01-03,False,16,1
#ubuntu-it,2013-01-03,False,17,5
#ubuntu-it,2013-01-03,False,18,0
#ubuntu-it,2013-01-03,False,19,7
#ubuntu-it,2013-01-03,False,20,59
#ubuntu-it,2013-01-03,False,21,7
#ubuntu-it,2013-01-03,False,22,2
#ubuntu-it,2013-01-03,False,23,1
#ubuntu-it,2013-01-10,False,0,0
#ubuntu-it,2013-01-10,False,1,0
#ubuntu-it,2013-01-10,False,2,0
#ubuntu-it,2013-01-10,False,3,0
#ubuntu-it,2013-01-10,False,4,0
#ubuntu-it,2013-01-10,False,5,0
#ubuntu-it,2013-01-10,False,6,0
#ubuntu-it,2013-01-10,False,7,148
#ubuntu-it,2013-01-10,False,8,88
#ubuntu-it,2013-01-10,False,9,1
#ubuntu-it,2013-01-10,False,10,27
#ubuntu-it,2013-01-10,False,11,31
#ubuntu-it,2013-01-10,False,12,3
#ubuntu-it,2013-01-10,False,13,43
#ubuntu-it,2013-01-10,False,14,75
#ubuntu-it,2013-01-10,False,15,44
#ubuntu-it,2013-01-10,False,16,188
#ubuntu-it,2013-01-10,False,17,120
#ubuntu-it,2013-01-10,False,18,82
#ubuntu-it,2013-01-10,False,19,10
#ubuntu-it,2013-01-10,False,20,56
#ubuntu-it,2013-01-10,False,21,30
#ubuntu-it,2013-01-10,False,22,26
#ubuntu-it,2013-01-10,False,23,178
#ubuntu-it,2013-01-17,False,0,3
#ubuntu-it,2013-01-17,False,1,0
#ubuntu-it,2013-01-17,False,2,0
#ubuntu-it,2013-01-17,False,3,0
#ubuntu-it,2013-01-17,False,4,0
#ubuntu-it,2013-01-17,False,5,0
#ubuntu-it,2013-01-17,False,6,0
#ubuntu-it,2013-01-17,False,7,1
#ubuntu-it,2013-01-17,False,8,7
#ubuntu-it,2013-01-17,False,9,6
#ubuntu-it,2013-01-17,False,10,51
#ubuntu-it,2013-01-17,False,11,58
#ubuntu-it,2013-01-17,False,12,2
#ubuntu-it,2013-01-17,False,13,29
#ubuntu-it,2013-01-17,False,14,25
#ubuntu-it,2013-01-17,False,15,35
#ubuntu-it,2013-01-17,False,16,4
#ubuntu-it,2013-01-17,False,17,52
#ubuntu-it,2013-01-17,False,18,22
#ubuntu-it,2013-01-17,False,19,0
#ubuntu-it,2013-01-17,False,20,3
#ubuntu-it,2013-01-17,False,21,3
#ubuntu-it,2013-01-17,False,22,4
#ubuntu-it,2013-01-17,False,23,3
#ubuntu-it,2013-01-24,False,0,0
#ubuntu-it,2013-01-24,False,1,0
#ubuntu-it,2013-01-24,False,2,0
#ubuntu-it,2013-01-24,False,3,0
#ubuntu-it,2013-01-24,False,4,0
#ubuntu-it,2013-01-24,False,5,0
#ubuntu-it,2013-01-24,False,6,0
#ubuntu-it,2013-01-24,False,7,1
#ubuntu-it,2013-01-24,False,8,15
#ubuntu-it,2013-01-24,False,9,0
#ubuntu-it,2013-01-24,False,10,1
#ubuntu-it,2013-01-24,False,11,0
#ubuntu-it,2013-01-24,False,12,205
#ubuntu-it,2013-01-24,False,13,61
#ubuntu-it,2013-01-24,False,14,35
#ubuntu-it,2013-01-24,False,15,0
#ubuntu-it,2013-01-24,False,16,101
#ubuntu-it,2013-01-24,False,17,68
#ubuntu-it,2013-01-24,False,18,144
#ubuntu-it,2013-01-24,False,19,207
#ubuntu-it,2013-01-24,False,20,133
#ubuntu-it,2013-01-24,False,21,62
#ubuntu-it,2013-01-24,False,22,166
#ubuntu-it,2013-01-24,False,23,38
#ubuntu-it,2013-01-31,False,0,2
#ubuntu-it,2013-01-31,False,1,0
#ubuntu-it,2013-01-31,False,2,0
#ubuntu-it,2013-01-31,False,3,0
#ubuntu-it,2013-01-31,False,4,0
#ubuntu-it,2013-01-31,False,5,0
#ubuntu-it,2013-01-31,False,6,1
#ubuntu-it,2013-01-31,False,7,21
#ubuntu-it,2013-01-31,False,8,23
#ubuntu-it,2013-01-31,False,9,68
#ubuntu-it,2013-01-31,False,10,56
#ubuntu-it,2013-01-31,False,11,29
#ubuntu-it,2013-01-31,False,12,13
#ubuntu-it,2013-01-31,False,13,59
#ubuntu-it,2013-01-31,False,14,108
#ubuntu-it,2013-01-31,False,15,65
#ubuntu-it,2013-01-31,False,16,89
#ubuntu-it,2013-01-31,False,17,88
#ubuntu-it,2013-01-31,False,18,140
#ubuntu-it,2013-01-31,False,19,120
#ubuntu-it,2013-01-31,False,20,11
#ubuntu-it,2013-01-31,False,21,19
#ubuntu-it,2013-01-31,False,22,23
#ubuntu-it,2013-01-31,False,23,0
#ubuntu-it,2013-02-07,False,0,9
#ubuntu-it,2013-02-07,False,1,163
#ubuntu-it,2013-02-07,False,2,4
#ubuntu-it,2013-02-07,False,3,0
#ubuntu-it,2013-02-07,False,4,0
#ubuntu-it,2013-02-07,False,5,0
#ubuntu-it,2013-02-07,False,6,0
#ubuntu-it,2013-02-07,False,7,2
#ubuntu-it,2013-02-07,False,8,35
#ubuntu-it,2013-02-07,False,9,3
#ubuntu-it,2013-02-07,False,10,107
#ubuntu-it,2013-02-07,False,11,11
#ubuntu-it,2013-02-07,False,12,5
#ubuntu-it,2013-02-07,False,13,70
#ubuntu-it,2013-02-07,False,14,199
#ubuntu-it,2013-02-07,False,15,93
#ubuntu-it,2013-02-07,False,16,12
#ubuntu-it,2013-02-07,False,17,71
#ubuntu-it,2013-02-07,False,18,39
#ubuntu-it,2013-02-07,False,19,49
#ubuntu-it,2013-02-07,False,20,7
#ubuntu-it,2013-02-07,False,21,32
#ubuntu-it,2013-02-07,False,22,9
#ubuntu-it,2013-02-07,False,23,0
#ubuntu-it,2013-02-14,False,0,3
#ubuntu-it,2013-02-14,False,1,0
#ubuntu-it,2013-02-14,False,2,0
#ubuntu-it,2013-02-14,False,3,0
#ubuntu-it,2013-02-14,False,4,0
#ubuntu-it,2013-02-14,False,5,0
#ubuntu-it,2013-02-14,False,6,0
#ubuntu-it,2013-02-14,False,7,0
#ubuntu-it,2013-02-14,False,8,2
#ubuntu-it,2013-02-14,False,9,34
#ubuntu-it,2013-02-14,False,10,125
#ubuntu-it,2013-02-14,False,11,146
#ubuntu-it,2013-02-14,False,12,0
#ubuntu-it,2013-02-14,False,13,66
#ubuntu-it,2013-02-14,False,14,65
#ubuntu-it,2013-02-14,False,15,255
#ubuntu-it,2013-02-14,False,16,166
#ubuntu-it,2013-02-14,False,17,8
#ubuntu-it,2013-02-14,False,18,5
#ubuntu-it,2013-02-14,False,19,29
#ubuntu-it,2013-02-14,False,20,58
#ubuntu-it,2013-02-14,False,21,125
#ubuntu-it,2013-02-14,False,22,110
#ubuntu-it,2013-02-14,False,23,4
#ubuntu-it,2013-02-21,False,0,1
#ubuntu-it,2013-02-21,False,1,0
#ubuntu-it,2013-02-21,False,2,0
#ubuntu-it,2013-02-21,False,3,0
#ubuntu-it,2013-02-21,False,4,0
#ubuntu-it,2013-02-21,False,5,0
#ubuntu-it,2013-02-21,False,6,0
#ubuntu-it,2013-02-21,False,7,2
#ubuntu-it,2013-02-21,False,8,6
#ubuntu-it,2013-02-21,False,9,4
#ubuntu-it,2013-02-21,False,10,0
#ubuntu-it,2013-02-21,False,11,20
#ubuntu-it,2013-02-21,False,12,0
#ubuntu-it,2013-02-21,False,13,1
#ubuntu-it,2013-02-21,False,14,1
#ubuntu-it,2013-02-21,False,15,91
#ubuntu-it,2013-02-21,False,16,77
#ubuntu-it,2013-02-21,False,17,83
#ubuntu-it,2013-02-21,False,18,53
#ubuntu-it,2013-02-21,False,19,3
#ubuntu-it,2013-02-21,False,20,2
#ubuntu-it,2013-02-21,False,21,0
#ubuntu-it,2013-02-21,False,22,3
#ubuntu-it,2013-02-21,False,23,2
#ubuntu-it,2013-02-28,False,0,0
#ubuntu-it,2013-02-28,False,1,0
#ubuntu-it,2013-02-28,False,2,0
#ubuntu-it,2013-02-28,False,3,0
#ubuntu-it,2013-02-28,False,4,0
#ubuntu-it,2013-02-28,False,5,0
#ubuntu-it,2013-02-28,False,6,0
#ubuntu-it,2013-02-28,False,7,1
#ubuntu-it,2013-02-28,False,8,2
#ubuntu-it,2013-02-28,False,9,4
#ubuntu-it,2013-02-28,False,10,87
#ubuntu-it,2013-02-28,False,11,141
#ubuntu-it,2013-02-28,False,12,54
#ubuntu-it,2013-02-28,False,13,4
#ubuntu-it,2013-02-28,False,14,26
#ubuntu-it,2013-02-28,False,15,25
#ubuntu-it,2013-02-28,False,16,1
#ubuntu-it,2013-02-28,False,17,49
#ubuntu-it,2013-02-28,False,18,89
#ubuntu-it,2013-02-28,False,19,135
#ubuntu-it,2013-02-28,False,20,22
#ubuntu-it,2013-02-28,False,21,12
#ubuntu-it,2013-02-28,False,22,8
#ubuntu-it,2013-02-28,False,23,1
#ubuntu-it,2013-03-07,False,0,1
#ubuntu-it,2013-03-07,False,1,0
#ubuntu-it,2013-03-07,False,2,0
#ubuntu-it,2013-03-07,False,3,0
#ubuntu-it,2013-03-07,False,4,0
#ubuntu-it,2013-03-07,False,5,0
#ubuntu-it,2013-03-07,False,6,0
#ubuntu-it,2013-03-07,False,7,0
#ubuntu-it,2013-03-07,False,8,0
#ubuntu-it,2013-03-07,False,9,1
#ubuntu-it,2013-03-07,False,10,29
#ubuntu-it,2013-03-07,False,11,61
#ubuntu-it,2013-03-07,False,12,94
#ubuntu-it,2013-03-07,False,13,55
#ubuntu-it,2013-03-07,False,14,38
#ubuntu-it,2013-03-07,False,15,2
#ubuntu-it,2013-03-07,False,16,94
#ubuntu-it,2013-03-07,False,17,90
#ubuntu-it,2013-03-07,False,18,150
#ubuntu-it,2013-03-07,False,19,57
#ubuntu-it,2013-03-07,False,20,108
#ubuntu-it,2013-03-07,False,21,39
#ubuntu-it,2013-03-07,False,22,142
#ubuntu-it,2013-03-07,False,23,90
#ubuntu-it,2013-03-14,False,0,0
#ubuntu-it,2013-03-14,False,1,0
#ubuntu-it,2013-03-14,False,2,0
#ubuntu-it,2013-03-14,False,3,0
#ubuntu-it,2013-03-14,False,4,0
#ubuntu-it,2013-03-14,False,5,0
#ubuntu-it,2013-03-14,False,6,0
#ubuntu-it,2013-03-14,False,7,0
#ubuntu-it,2013-03-14,False,8,1
#ubuntu-it,2013-03-14,False,9,1
#ubuntu-it,2013-03-14,False,10,54
#ubuntu-it,2013-03-14,False,11,146
#ubuntu-it,2013-03-14,False,12,63
#ubuntu-it,2013-03-14,False,13,132
#ubuntu-it,2013-03-14,False,14,39
#ubuntu-it,2013-03-14,False,15,217
#ubuntu-it,2013-03-14,False,16,115
#ubuntu-it,2013-03-14,False,17,80
#ubuntu-it,2013-03-14,False,18,52
#ubuntu-it,2013-03-14,False,19,21
#ubuntu-it,2013-03-14,False,20,179
#ubuntu-it,2013-03-14,False,21,45
#ubuntu-it,2013-03-14,False,22,0
#ubuntu-it,2013-03-14,False,23,0
#ubuntu-it,2013-03-21,False,0,28
#ubuntu-it,2013-03-21,False,1,26
#ubuntu-it,2013-03-21,False,2,38
#ubuntu-it,2013-03-21,False,3,5
#ubuntu-it,2013-03-21,False,4,0
#ubuntu-it,2013-03-21,False,5,0
#ubuntu-it,2013-03-21,False,6,0
#ubuntu-it,2013-03-21,False,7,12
#ubuntu-it,2013-03-21,False,8,0
#ubuntu-it,2013-03-21,False,9,1
#ubuntu-it,2013-03-21,False,10,58
#ubuntu-it,2013-03-21,False,11,31
#ubuntu-it,2013-03-21,False,12,24
#ubuntu-it,2013-03-21,False,13,37
#ubuntu-it,2013-03-21,False,14,77
#ubuntu-it,2013-03-21,False,15,60
#ubuntu-it,2013-03-21,False,16,7
#ubuntu-it,2013-03-21,False,17,80
#ubuntu-it,2013-03-21,False,18,27
#ubuntu-it,2013-03-21,False,19,1
#ubuntu-it,2013-03-21,False,20,21
#ubuntu-it,2013-03-21,False,21,12
#ubuntu-it,2013-03-21,False,22,4
#ubuntu-it,2013-03-21,False,23,12
#ubuntu-it,2013-03-28,False,0,0
#ubuntu-it,2013-03-28,False,1,0
#ubuntu-it,2013-03-28,False,2,0
#ubuntu-it,2013-03-28,False,3,0
#ubuntu-it,2013-03-28,False,4,0
#ubuntu-it,2013-03-28,False,5,0
#ubuntu-it,2013-03-28,False,6,0
#ubuntu-it,2013-03-28,False,7,2
#ubuntu-it,2013-03-28,False,8,10
#ubuntu-it,2013-03-28,False,9,10
#ubuntu-it,2013-03-28,False,10,43
#ubuntu-it,2013-03-28,False,11,127
#ubuntu-it,2013-03-28,False,12,104
#ubuntu-it,2013-03-28,False,13,13
#ubuntu-it,2013-03-28,False,14,2
#ubuntu-it,2013-03-28,False,15,52
#ubuntu-it,2013-03-28,False,16,12
#ubuntu-it,2013-03-28,False,17,32
#ubuntu-it,2013-03-28,False,18,15
#ubuntu-it,2013-03-28,False,19,73
#ubuntu-it,2013-03-28,False,20,97
#ubuntu-it,2013-03-28,False,21,5
#ubuntu-it,2013-03-28,False,22,5
#ubuntu-it,2013-03-28,False,23,61
#ubuntu-it,2013-04-04,False,0,0
#ubuntu-it,2013-04-04,False,1,0
#ubuntu-it,2013-04-04,False,2,0
#ubuntu-it,2013-04-04,False,3,0
#ubuntu-it,2013-04-04,False,4,0
#ubuntu-it,2013-04-04,False,5,0
#ubuntu-it,2013-04-04,False,6,1
#ubuntu-it,2013-04-04,False,7,53
#ubuntu-it,2013-04-04,False,8,88
#ubuntu-it,2013-04-04,False,9,147
#ubuntu-it,2013-04-04,False,10,76
#ubuntu-it,2013-04-04,False,11,15
#ubuntu-it,2013-04-04,False,12,32
#ubuntu-it,2013-04-04,False,13,13
#ubuntu-it,2013-04-04,False,14,90
#ubuntu-it,2013-04-04,False,15,159
#ubuntu-it,2013-04-04,False,16,116
#ubuntu-it,2013-04-04,False,17,70
#ubuntu-it,2013-04-04,False,18,41
#ubuntu-it,2013-04-04,False,19,112
#ubuntu-it,2013-04-04,False,20,14
#ubuntu-it,2013-04-04,False,21,49
#ubuntu-it,2013-04-04,False,22,1
#ubuntu-it,2013-04-04,False,23,13
#ubuntu-it,2013-04-11,False,0,0
#ubuntu-it,2013-04-11,False,1,1
#ubuntu-it,2013-04-11,False,2,0
#ubuntu-it,2013-04-11,False,3,0
#ubuntu-it,2013-04-11,False,4,0
#ubuntu-it,2013-04-11,False,5,0
#ubuntu-it,2013-04-11,False,6,14
#ubuntu-it,2013-04-11,False,7,3
#ubuntu-it,2013-04-11,False,8,45
#ubuntu-it,2013-04-11,False,9,151
#ubuntu-it,2013-04-11,False,10,126
#ubuntu-it,2013-04-11,False,11,55
#ubuntu-it,2013-04-11,False,12,90
#ubuntu-it,2013-04-11,False,13,137
#ubuntu-it,2013-04-11,False,14,3
#ubuntu-it,2013-04-11,False,15,1
#ubuntu-it,2013-04-11,False,16,138
#ubuntu-it,2013-04-11,False,17,54
#ubuntu-it,2013-04-11,False,18,38
#ubuntu-it,2013-04-11,False,19,15
#ubuntu-it,2013-04-11,False,20,43
#ubuntu-it,2013-04-11,False,21,27
#ubuntu-it,2013-04-11,False,22,1
#ubuntu-it,2013-04-11,False,23,0
#ubuntu-it,2013-04-18,False,0,27
#ubuntu-it,2013-04-18,False,1,3
#ubuntu-it,2013-04-18,False,2,0
#ubuntu-it,2013-04-18,False,3,0
#ubuntu-it,2013-04-18,False,4,0
#ubuntu-it,2013-04-18,False,5,0
#ubuntu-it,2013-04-18,False,6,6
#ubuntu-it,2013-04-18,False,7,15
#ubuntu-it,2013-04-18,False,8,0
#ubuntu-it,2013-04-18,False,9,97
#ubuntu-it,2013-04-18,False,10,135
#ubuntu-it,2013-04-18,False,11,20
#ubuntu-it,2013-04-18,False,12,54
#ubuntu-it,2013-04-18,False,13,96
#ubuntu-it,2013-04-18,False,14,7
#ubuntu-it,2013-04-18,False,15,7
#ubuntu-it,2013-04-18,False,16,109
#ubuntu-it,2013-04-18,False,17,22
#ubuntu-it,2013-04-18,False,18,14
